ID,user_id,user_tag,t_sentiment,t_stance,text
683907609225723904,264918134,,positive,other,
683923007035850752,3875673566,walkertyler67,positive,other,"walker tyler su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks
       {dailymail} https://t.co/YDZSQhNfFm"""
683923331339399168,3254554800,FinlayPJenkins,positive,other,"FinlayPJenkins su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/kNzbYlORxq https://t.co/WdXVqRrS5D"""
683923331217661952,1250882072,PressaJohn,positive,other,"PressaJohn su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/3PjHlpPO58 https://t.co/7tjfaVJM56"""
683923337047707648,1532811152,MarccWilmots,positive,other,"MarccWilmots su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/NB1gN0G7vp https://t.co/EsP2LbiFKC"""
683923336607301632,3254597228,KevinnSheedy,positive,other,"KevinnSheedy su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/LettSDmpXX https://t.co/8WbUg1Jl5z"""
683923334082330624,1266964388,clarencejesse52,positive,other,"clarencejesse52 su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/EWhpZq7w0o https://t.co/U1lrVru9SU"""
683923333889396736,1261213370,ShellyK89,positive,other,"ShellyK89 su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/nSwrC8wXfF https://t.co/b1YPJIiO4t"""
683923341497864192,1264362918,PokerBuzzing,positive,other,"PokerBuzzing su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/Nx7No0B26m https://t.co/vBpkwK03tZ"""
683923338821910528,1530739531,EriJayne15,positive,other,"E.J. su Twitter: ""Hi, yes I would like some positive attention please? No? You're all out? Well fuck."""
683923338578624512,1547559212,SophieFrends,positive,other,"Sophie Frends su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/HmoG6ZMDEa https://t.co/dZSs1Ube3V"""
683923338331226112,3254605117,JamesMcDirty1,positive,other,"JamesMcDirty su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/c7lhBMk887 https://t.co/RJWyCMRh2i"""
683923338117267456,1264349868,SquidMike1,positive,other,"SquidMike su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/iA5dfno3I1 https://t.co/puqnzscmqh"""
683923345331466240,1266943261,account,positive,other,
683923344463298560,3254563081,,positive,other,
683923344429723648,1570443163,DaveShelter,positive,other,"DaveShelter su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/EmDBErZeFF https://t.co/K79jOAyH5M"""
683923344224194560,1261222898,CallumWorst,positive,other,"CallumWorst su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/Pq5p6bwCuy https://t.co/VJUbiXK7qK"""
683923343465041920,1326776322,EGamingBookie1,positive,other,"EGamingBookie su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/Yb8NQS7PqV https://t.co/MWzyR5VZPi"""
683923342257070080,1572180474,JaneMiddlemis,positive,other,"JaneMiddlemis su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/WnkUc44BVy https://t.co/wfFggXZiT5"""
683923341917335552,3255574448,PaulTBrady1,positive,other,"PaulTBrady su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/2gZLEgosEN https://t.co/k8KydCBncu"""
683923347437060096,1853857532,ColinHedge,positive,other,"ColinHedge su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/uqq0A3VeCk https://t.co/UGnmhYyK9g"""
683923347416035328,1530778627,KaneRyanlan,positive,other,"KaneRyanlan su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/2xcGZBjHTB https://t.co/Im3aCjy4lW"""
683923346770145280,1248712536,TonyDaraght1,positive,other,"Brody Ian su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/X3S9oWd4IU https://t.co/qWH9oHdoBP"""
683923346065522688,1133243707,KellyBradleys,positive,other,"KellyBradleys su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/140sjEf29a https://t.co/5r7hjJf81x"""
683923351975231488,1251563059,KevinBillingz,positive,other,"KevinBillingz su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/xkvl1Es4bA https://t.co/SxJYEEKkfn"""
683923351320969216,1263841376,,positive,other,
683923350498873344,3254555246,,positive,other,
683923364730159104,1250845256,InlandTradez,positive,other,"InlandTradez su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/cNbywOQTgH https://t.co/XblsisNDVN"""
683923363996143616,1263876794,MiltonKeyons,positive,other,"Darius gabriel su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks https://t.co/ad2PMET8LR https://t.co/CnQqWGJCwW"""
683923623304933376,102659635,,neutral,remain,
683923777961476096,102659635,,neutral,leave,
683924122779258880,1003728265,Eye_on_Syria,positive,other,"Eye on Syria su Twitter: ""#ReutersAlert EXCLUSIVE-Poland wants Britain's help over NATO troops in Brexit talks:  https://t.co/owvfQUFkgV #Syria"""
683924225132908544,1104405600,account,positive,other,
683909492925435904,462238790,account,positive,other,
683909819271614464,2557010554,thefinancialfor,neutral,other,"The Financial Forecast .com su Twitter: ""#gbpusd weekly pivot en 1.4797 #forex #trading #investing #finance #eurozone #fractal #brexit"""
683925771228811264,2201850816,MonarchMusicMed,positive,other,"Monarch Music Media su Twitter: ""Google News UK: Poland wants Britain's help over NATO troops in Brexit talks - Daily Mail: NDTVPolan... https://t.co/Kzgx4ObOzg #News #UK"""
683925821648691200,248145799,donifordace,negative,remain,"someoldguy su Twitter: ""@DavidJo52951945 NO NO NO CAMERON IS MAD TO GO ALONG WITH THIS.    BREXIT NOW"""
683925884802338816,2741477967,NewsdeskMONEY,negative,other,"Newsdesk Money su Twitter: ""What to watch in 2016: Brexit, oil price, rate hike and the bond threat https://t.co/YHlKriyUIv"""
683911069182590976,14784684,garethharding,negative,remain,"Gareth Harding su Twitter: ""“@duncanrobinson: SocGen says there's a 45% chance of Brexit. https://t.co/wUWnrptjZI” With up to 1% annual GDP loss for 10 years #brexit"""
683926359098261504,22140082,timothylarge,positive,other,"Timothy Large su Twitter: ""EXCLUSIVE-Poland wants Britain's help over NATO troops in Brexit talks https://t.co/XApagzGzky"""
683912168312553472,2330750393,TalkTenterden,positive,leave,"Local voice su Twitter: ""Business support for staying in EU fell by 12 percent in 2015 according to #deloitte. Hurray-message is getting through that #Brexit is good"""
683927853138874368,574681599,,negative,remain,
683928148136869888,555370896,Rob_Kimbell,neutral,other,"Robert Kimbell #TimeForThePeople su Twitter: ""Over two-thirds of Conservative Party members who read ConHome back Brexit | ConHome https://t.co/JtAYRgk75H"""
683928394124423168,953943572,TerriX19,negative,leave,"Terri_19 su Twitter: ""@DavidJo52951945 Turkey? Don't do it!  @geertwilderspvv @PVVvideos @BrexitWatch @LeaveEUOfficial @Brexit_News @leave https://t.co/QYnckxK8e0"""
683928444145668096,324916259,EINShellNews,negative,other,"EIN Shell News su Twitter: ""Brexit, oil price, rate hike and the bond threat https://t.co/viCLiiLYdj"""
683928506229755904,13195972,grenm,positive,other,"Gren Manuel su Twitter: ""Stunning cover for FN special on Brexit. 1st story: @maggiepagano delves into City funding https://t.co/cwzJDcKagN https://t.co/8m8m4SZlhx"""
683928667903361024,15633534,,negative,remain,
683913692409389056,162655910,Systematic_FX,positive,other,"Thierry Demolder su Twitter: ""#Brexit Ref expected in Jun/July or Sep/Oct. Poll in the times friday. 41% Brits want to stay EU, 42% want out.  $GBP"""
683928924452184064,102659635,AndrewAtter,negative,remain,"Andrew Atter su Twitter: ""Economists’ forecasts: Brexit would damage growth: https://t.co/omiYV4sep8 #FT"""
683928999312113664,3202283345,talktosteve2,neutral,other,"Talk to Steve su Twitter: ""@bernardjenkin @thetimes The Ayes have it. Poland deal on welfare reform means game over for Brexit. https://t.co/kCoM9YLk9m"""
683914079602360320,1471944446,,neutral,other,
683929222474108928,192862672,,negative,remain,
683929368205373440,4298233876,,neutral,other,
683929619196690432,220671535,BetterOffOut,positive,other,"Better Off Out #StandUp4Brexit su Twitter: ""STAFFORDSHIRE Brexiteers! Leaflet Delivery. Contact Andy  ukip@bebbington.org. No UKIP material only Better Off Out Brexit leaflets"""
683915607578927104,3413559281,account,neutral,other,
683930895259144192,33851953,andywigmore,negative,other,"Andy Wigmore su Twitter: ""Brexit risks losing the UK £235bn in trade, claim campaigners https://t.co/q3wtUwVXmo via @scotnational"""
683931067989028864,246459126,jdportes,negative,remain,"Jonathan Portes su Twitter: ""105 economists can't  (all) be wrong. FT  economists' forecasts for 2016 - & Brexit:   https://t.co/1ne4yw6FrX"""
683931276018061312,33851953,andywigmore,neutral,remain,"Andy Wigmore su Twitter: ""Le patron de la City dénonce les risques d’un « Brexit » https://t.co/HoiU7YS8oI via @lemondefr"""
683931669779365888,21388616,marnie7,positive,leave,"marnie 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🕯 su Twitter: ""Big corporations beginning to follow Davie boy's brexit. Gongs for them no doubt. https://t.co/foAgfPMLhK"""
683932192981053440,87533919,rolandmcs,neutral,remain,"Roland Smith su Twitter: ""This is why UKIP is not needed (or wanted) in the run-up to the referendum vote. Its only non-value is to put people off Brexit."""
683932236220121088,2170986966,sandieshoes,negative,leave,"sandieshoes su Twitter: ""@WomenDefyUKIP @UKIPPOOLE @local_hub We know Farage got us the vote.  But UKIP alone won't get #Brexit.  You need others."""
683932425118990336,48000933,JoOuvry,negative,other,"Jo Ouvry su Twitter: ""Finance chiefs cautious ahead of Brexit vote https://t.co/V11UiOVo1K via @FT @DeloitteUK report"""
683932584145981440,22619427,TomGarrod,neutral,other,"Tom Garrod su Twitter: ""Over two-thirds of our Party member readers are still set to back Brexit | Conservative Home https://t.co/Wc9CvVdTMW"""
683932616186269696,2170986966,sandieshoes,neutral,other,"sandieshoes su Twitter: ""@WomenDefyUKIP @UKIPPOOLE @local_hub Farage puts some people off its that simple.  He shouldn't be sole face of #Brexit."""
683933581970927616,346807834,timbirdlaw,negative,other,"Tim Bird su Twitter: ""Finance chiefs cautious ahead of Brexit vote: https://t.co/jODewCjsq1 #FT"""
683933606713098240,534972891,account,positive,other,
683918513061363712,197414028,IanaDreyer,neutral,other,"Iana Dreyer su Twitter: ""Membership of reformed EU seen as vital to economic security #Brexit - https://t.co/dJKW7FA5Zm"""
683933715949613056,2310047060,Platform_Online,negative,remain,"Platform Securities su Twitter: ""Brexit risk is nearly 50pc, warns investment bank | via @Telegraph https://t.co/7DwqKnysHj"""
683933734861672448,2170986966,sandieshoes,positive,leave,"sandieshoes su Twitter: ""@UKIPPOOLE @WomenDefyUKIP @local_hub all I keep seeing  is UKIP focusing on immigration.  #Brexit is so much more.  Like trade  Sovereignty"""
683933793263169536,839978215,The_Press_Today,neutral,other,"GLOBALISED NEW WORLD su Twitter: ""UK Unleashed - NEWS: Brexit - It's not a light switch https://t.co/NRGCPBGIWr https://t.co/H9xa0nhdeH"""
683933813160935424,14013202,er3,positive,leave,"er3 su Twitter: ""Reuters: Poland wants Britain's help over NATO troops in brexit talks  https://t.co/MXo9qU82u8"""
683933833704681472,187965811,,positive,remain,
683918778082660352,167419922,matisaksk,positive,other,"Andrej Matisak su Twitter: ""#Brexit: Support for staying in #Europe on the wane among finance directors https://t.co/eqa4JFa7Iu #UKinEU"""
683933914839166976,3413006413,osusume_syohin,negative,other,"韓流.com su Twitter: ""「防弾少年団」、米国ビルボードが選ぶ「最高のK-POPアルバム・楽曲」に同時ランクイン https://t.co/CipRiEottG"""
683934228543881216,15750149,Beduac,positive,other,"Web-2-3-Linkaloo su Twitter: ""https://t.co/GqUEjx5z6d #news Poland wants Britain's help over NATO troops in Brexit talks - Daily Mail"""
683934434773499904,3469790775,,negative,other,
683919346775756800,2931141700,1973GJWEcon,positive,other,"Graham Watson su Twitter: ""EU referendum: Business support for membership falls, says survey - BBC News | @scoopit https://t.co/dkX9kKONBR #Brexit #EU"""
683934465949863936,3744166760,Xhd_Summi,positive,other,"XHD su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks via /r/worldnews https://t.co/O5QSmNxSdC"""
683935254634184704,259202358,,negative,other,
683935328084832256,999155780,chets_CPW,negative,other,"Chets Ravalia su Twitter: ""What to watch in 2016: Brexit, oil price, rate hike and bond threat https://t.co/Fm216V6SdX"""
683935412256129024,3574875675,peoplesvote_uk,negative,other,"People's Vote UK su Twitter: ""Via @ScotNational: 'Brexit risks losing the UK £235bn in trade, claim campaigners' https://t.co/pSfTr5MpJP"""
683935798673158144,265962961,gemmalienas,negative,other,"Gemma Lienas su Twitter: ""És indignant! https://t.co/0RitsCXT7U"""
683920819899076608,67891589,HawkSearch,neutral,other,"Áine Hall su Twitter: ""What does 2016 have in store? #FinTech #Blockchain #RoboAdvisers #Payments #Brexit #Hiring https://t.co/7m9ZlL1Zn5"""
683935969548976128,3044245529,Bikiniwords,negative,remain,"Yo te, wa's on? su Twitter: ""UK 04 January Labour, limited, Brexit, leaked, another, estate, Political, JurgenKlopp https://t.co/557fnbEPZR"""
683936025660526592,40998354,darren_craig,neutral,remain,"Darren su Twitter: ""BREXIT: Should we stay or should we go? - https://t.co/dLiEckMmwU"""
683936217801601024,176348732,MerrynSW,neutral,other,"Merryn Somerset Webb su Twitter: ""@annietrev Did you see the @moneyweek cover on Brexit? https://t.co/iSee2QMY5z"""
683921217951240192,2931141700,1973GJWEcon,negative,remain,"Graham Watson su Twitter: ""Brexit risk is nearly 50pc, warns Societe Generale | @scoopit https://t.co/C8NqSinA3U #Brexit"""
683921225454858240,2798125167,steven_winstone,positive,other,"Steven Winstone su Twitter: ""Need to educate yourself first my friend. #brexit.  https://t.co/WNb4lhuKuO"""
683921385434025984,97943956,paulvgreenall,positive,leave,"Dr Paul V Greenall su Twitter: ""Hopefully, another nail in the EU's free movement of people 'coffin' #Brexit #LetsGetTheHellOutOfTheEU https://t.co/Z2PQWrOUNd"""
683936538774925312,2709717300,timesredbox,neutral,other,"Red Box su Twitter: ""The new Tory MPs to campaign for Brexit, from @SamCoatesTimes : https://t.co/uYzM0PGn6n https://t.co/0yXmz4L7nK"""
683936538716168192,56737634,NatashaC,neutral,other,"Natasha Clark su Twitter: ""The new Tory MPs to campaign for Brexit, from @SamCoatesTimes : https://t.co/fqpQDhI5Sl https://t.co/MZVMVD7mKM"""
683921524076707840,224657541,KulganofCrydee,positive,other,"Kulgan of Crydee su Twitter: ""Now MORE businesses support #Brexit from the EU new survey reveals https://t.co/ywQNk683ql  https://t.co/oYIeOzur3j"""
683936965671186432,19536881,telebusiness,negative,remain,"Telegraph Business su Twitter: ""The threat of Brexit is rising to nearly 50pc, warns investment bank https://t.co/rdyfJx6XGL"""
683937073372467200,3777894198,freshnews247,positive,other,"freshnews su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks #news https://t.co/TZ0rc2fYpw"""
683922166216278016,937019478,DavidHeadViews,neutral,other,"David Head su Twitter: ""@Samson1176 All #brexit campaigners & backers need to get out more & discover the reality of the modern world."""
683937866171461632,577096192,agapanthus49,negative,other,"joyce miller🇬🇧 su Twitter: ""@LetsLeaveEU ..with EU's proposed political union all laws will be made by them if we fail to get Brexit."""
683922902979375104,1543202473,Samson1176,neutral,remain,"John O Gaunt su Twitter: ""@DavidHeadViews I think the reality of this modern world, is all to plain to see.....#Brexit"""
683938226403438592,226340905,account,negative,remain,
683938595564998656,29656814,,negative,remain,
683923728531587072,23602600,timeshighered,positive,other,"TimesHigherEducation su Twitter: ""Academics must face EU ‘inconvenient truth’: https://t.co/yX0LVXKwyC Would #brexit be a good thing for UK highered?"""
683938880333213696,151086788,ReveLsoffice,negative,remain,"Faulks su Twitter: ""British exit from EU grows closer as Tories REBEL against Cameron to vote for Brexit https://t.co/5IhTIgAQbC"""
683923808072372224,2863728977,Noticias90_1,positive,other,"Noticias 90.1 su Twitter: ""globovision Expresidente de MJGH no poseía grandes cantidades de dinero   #ConectadoContigo https://t.co/Q7Yuyk0AUb"""
683923842604085248,18938704,JamesRoy,positive,other,"JamesRoy su Twitter: ""timeshighered: Academics must face EU ‘inconvenient truth’: https://t.co/gbyVq7XV2w Would #brexit be a good thing for UK highered?"""
683939338715967488,1442312376,Rutenien,positive,other,"Swedish Ukr diaspora su Twitter: ""Reuters: Poland wants Britain's help over NATO troops in brexit talks: WARSAW - Poland could be... https://t.co/0f4V1HZhiz #FreeSavchenko"""
683939357338677248,1356650942,UkraineHotNews,positive,other,"Ukraine News Україна su Twitter: ""Reuters: Poland wants Britain's help over NATO troops in brexit talks: WARSAW - Poland could be open to compro... https://t.co/SRY5uXqBKV"""
683939365001678848,3185941787,,positive,other,
683939395804770304,1442312376,Rutenien,positive,other,"Swedish Ukr diaspora su Twitter: ""Reuters: Poland wants Britain's help over NATO troops in brexit talks https://t.co/b6lyzE5Lu5"""
683924555589652480,134753624,marsusanoo,negative,remain,"LA CHUCHA DE MARSU su Twitter: ""@ekblja karvalakki ja kalsarit, tuo tosimiehen oloasu"""
683939668673560576,3342929843,peoplesvote_hq,negative,other,"People's Vote HQ su Twitter: ""'Brexit risks losing the UK £235bn in trade, claim campaigners' (via The National): https://t.co/yziFdZQm5v"""
683924583817297920,143560142,Angus_Prune,neutral,other,"Rob Pearson #ExtinctionRebellion #AuRevoirEU🇪🇺 su Twitter: ""@LeaveEUOfficial @Foxgoose #LeaveEU #Brexit #EURef... But is he lying when he says that?!"""
683939796864077824,35346943,,negative,other,
683939943341768704,3301743261,andrew_lilico,positive,leave,"Andrew Lilico su Twitter: ""Whatever your views on the impacts of Brexit, the % of firms that wld gain is bound to be way, way higher than 2%! https://t.co/SYnjtmfkgA"""
683939960508952576,21295652,thisismoney,negative,other,"This is Money su Twitter: ""What to watch in 2016: Brexit, oil price, rate hike and the bond threat https://t.co/yPoUJTYz5L"""
683940124330188800,91585577,,negative,other,
683940154029953024,14138785,TelegraphNews,negative,remain,"Telegraph Breaking News su Twitter: ""Brexit risk is nearly 50pc, warns Societe Generale https://t.co/t04L3SPYo5 https://t.co/ksFUncQh88"""
683940206987313152,966681366,ProudBrit85,negative,remain,"BritGuy su Twitter: ""British exit from EU grows closer as Tories REBEL against Cameron to vote for Brexit https://t.co/4bvNANHqDp"""
683940534407315456,109850582,MaxyPi,neutral,other,"Max su Twitter: ""British business set to scale back spending amid eurozone/brexit fears https://t.co/7ENzqv73L5"""
683940568842506240,396095407,andy_Brexit,positive,other,"Prof Andy independence and free trading country su Twitter: ""NHS 'Guilt trip' texts costs could save taxpayer £200m per year https://t.co/mGvkv8Fg2a via @MailOnline"""
683925474955886592,48295673,Kattner_C,negative,other,"Christian Kattner su Twitter: ""Why #Brexit will have no good impact for #UK and #EU - by @uli_speck @guardian https://t.co/pcNNbBObJy"""
683940748794982400,1274950158,MONDE_RETWEET,neutral,other,"WORLD PRESS su Twitter: ""UK Unleashed - NEWS: Brexit - It's not a light switch https://t.co/r896DCeKuN https://t.co/307MMqU74M"""
683940871381848064,72588786,L4zick,negative,remain,"l4zick su Twitter: ""Brexit risk is nearly 50pc, warns Societe Generale - via @Telegraph https://t.co/1tcHr8ktta"""
683925927374516224,134753624,mujeedom,positive,other,"مـُـجـيـد su Twitter: ""#إعادة: مراقب باب / حارس
شركة مسقط للغاز
مؤهل بدون/غير محدد وخبرة بدون/غير محدد
☎ 24446031
https://t.co/Rvm6C7ihFW"""
683941210654949376,2170986966,sandieshoes,neutral,other,"sandieshoes su Twitter: ""@2tweetaboutit @euobs cheeky buggers. #Brexit"""
683941372156612608,2541212474,,negative,leave,
683942198082048000,307064758,zoomglacom,negative,remain,"ZOOMGLA su Twitter: ""Brexit risk is nearly 50pc, warns Societe Generale https://t.co/hO1HNZw7sd"""
683942243468709888,36974428,GoodwinMJ,neutral,remain,"Matthew Goodwin su Twitter: ""New campaign to mobilise Brexit vote launches today https://t.co/Mm9Vw95HVS @UKandEU"""
683942255502163968,221531275,hjarta50,positive,other,"hjarta su Twitter: ""@BetterOffOut why no ukip they started this brexit and have been banging on about eu exit for years not racist to want ur country back"""
683942363585212416,396095407,andy_Brexit,negative,leave,"Prof Andy independence and free trading country su Twitter: ""Now supermarkets BACK a law to cut sugar by 50 per cent https://t.co/gLO7MNeRTw via @MailOnline"""
683927399935913984,67879486,account,negative,other,
683942881623719936,1644871993,,positive,remain,
683942912456011776,1580328187,martinthomas208,neutral,other,"MartinThomas su Twitter: ""@washingtonpost @griffwitte the EU is all washed up with or without a Brexit..."""
683928314424209408,627423111,PauljePaul,positive,remain,"Paul E Johnson su Twitter: ""'EU worth £3,000 to each British family? Fantasy'  Many more lies disinformation to come #Brexit

https://t.co/eiaBGvI2WA"""
683943487578988544,359606688,i3_86,neutral,other,"الشايب , su Twitter: ""الصدقة تفتح لك ابوابا كانت《 مغلقة》"""
683943616666992640,411466123,IamredBOT,negative,remain,"Iamred Bot su Twitter: ""British exit from EU grows closer as Tories REBEL against Cameron to vote for Brexit https://t.co/eomDBQAcuK"""
683943742512889856,74186069,shoeinabox,neutral,other,"Mia Taylor su Twitter: ""What to watch in 2016: Brexit, oil price, rate hike and the bond threat: UK stocks had a mixed 2015, with the ... https://t.co/yxhIR1lHbe"""
683943760418361344,219213094,DTNUK,neutral,other,"DTN UK su Twitter: ""DTN UK: What to watch in 2016: Brexit, oil price, rate hike and the bond threat: UK stocks had a mixed 2015, w... https://t.co/0sPhsMuzeu"""
683943765212450816,28971908,,neutral,other,
683943784632041472,2296744448,EmployMeFirst,neutral,other,"EmployMeFirst su Twitter: ""What to watch in 2016: Brexit, oil price, rate hike and the bond threat: UK stocks had a mixed 2015, wi... https://t.co/jlpqfsBP5q #money"""
683943780676808704,876302191,TandMProdCo,negative,other,"TandMProductionCo su Twitter: ""Mail Online - What to watch in 2016: Brexit, oil price, rate hike and the bond threat https://t.co/L2q1nlJktE"""
683944021849456640,17714548,BizMattersmag,negative,other,"Business Matters su Twitter: ""Brexit risk is nearly 50% https://t.co/p4q07iUrEd"""
683944095925035008,20392014,roxley,neutral,other,"Robert Oxley su Twitter: ""6 new intake Tories back Brexit https://t.co/70BDqldP8u along with 2/3 in @ConHome  https://t.co/MhIBl03TOV. Food for thought for other MPs"""
683929136872734720,153061547,NvOndarza,positive,leave,"Nicolai  von Ondarza su Twitter: ""The opposite of enthusiastic - 'only' 63% of #UK business CFO for staying in #EU https://t.co/FMYpsVSyuv #Brexit #EURef"""
683929138823065600,25979812,StephenSerjeant,positive,other,"Stephen Serjeant is (mostly) on strike su Twitter: ""The @timeshighered publish an article supportive of #Brexit and here's how its readership are responding https://t.co/TqvvtpgaeH"""
683944457721507840,1693306891,Tanya_Jefferies,negative,leave,"Tanya Jefferies su Twitter: ""What will 2016 bring for investors? Brexit turbulence, a big bond threat and other dangers to watch out for https://t.co/Be77XjduVE"""
683929530835320832,444712356,Mowman123,positive,other,"Davey F su Twitter: ""Ha ha,MORE good news.#brexit  https://t.co/bOSUCoLnOg"""
683944681173037056,1071129806,emtaxltd,negative,other,"emTax Ltd su Twitter: ""What to watch in 2016: Brexit, oil price, rate hike and the bond threat https://t.co/P8chMzarpB"""
683929668303630336,274405751,US_of_Europe,neutral,other,"Ken Jack su Twitter: ""What if #EUref says ""out"" but Brussels says ""no"" to #Brexit ? Read ""United States of Europe""  https://t.co/HZeq796o8Y #eu #euref"""
683929681406627840,19643448,FinancialNews,neutral,other,"Financial News su Twitter: ""Brexit fight: City donors chased in dash for cash, writes @maggiepagano #Brexit https://t.co/dWT8ydTeSG"""
683929692748038144,141137711,account,negative,other,
683944846596399104,169476991,MagnetEmas,negative,remain,"Magnet Emas su Twitter: ""The Telegraph > Brexit risk is nearly 50pc, warns Societe Generale https://t.co/njEZcClmPS"""
683945004331470848,19536881,,negative,remain,
683930077248241664,67879486,account,neutral,leave,
683930341548122112,131192086,JoeThorpe1963,positive,remain,"Joe Thorpe su Twitter: ""Support from #UK's businesses to stay in the #EU is waning - #Brexit - https://t.co/w3RUDASWTu"""
683930585023262720,3241779670,BrexitWatch,positive,other,"Brexit Watch su Twitter: ""Nice spin, Matthew - poll shows only 6% of CFOs think #Brexit makes sense - tiny minority https://t.co/HDLRlzuHnw"""
683945736354967552,3740291302,Itsrelease,negative,remain,"Its release su Twitter: ""Brexit risk is nearly 50pc, warns Societe Generale https://t.co/Z70DftYxsQ"""
683945967817629696,2199641274,,negative,remain,
683930871737520128,67879486,account,neutral,leave,
683946620501770240,87695783,stephenthorite,negative,other,"Stephen Wright su Twitter: ""Brexit distraction  - https://t.co/0QBdyir1pd I agree with Aaron Blutstein's sentiments on distractions of the EU referendum on UK trade"""
683946777922420736,22377357,lisettekampus,neutral,other,"lisette su Twitter: ""eastern european war boner to the max -
Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/i0pLVRkfSr"""
683931725005778944,60017224,PeninsulaQatar,positive,other,"The Peninsula su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks
#Poland #Britain #Brexit 
https://t.co/yZBuJJdDyw https://t.co/QQHG0ke2Mv"""
683947000807723008,1076214158,BrokerCompareUK,negative,other,"Broker Compare su Twitter: ""What to watch in 2016: Brexit, oil price, rate hike and bond threat https://t.co/L2OMdX3HC9 via @ThisIsMoney #personalfinance #investing"""
683932060650713088,3241779670,BrexitWatch,neutral,other,"Brexit Watch su Twitter: ""'The EU caused the floods' - is the new eurosceptic battle-cry in the North https://t.co/3TYKYYAp5X #Brexit"""
683947513813045248,53496108,robvaughan_fca,negative,remain,"Rob Vaughan su Twitter: ""#ashmole #swansea Brexit risk is nearly 50pc, warns Societe Generale https://t.co/4mb37YT1DJ"""
683947707841536000,245867485,IHeartBibbyx,negative,other,"Victoria su Twitter: ""@NewHopeImagines @NewHopeGeorge @NewHopeBlake @NewHopeReece @NewHopeClub it's kinda not as they have been today for longer"""
683932767780995072,131192086,JoeThorpe1963,negative,other,"Joe Thorpe su Twitter: ""Loony #LibDem says #US should be worried about #UK potentially deciding to leave the #EU in 2016 - https://t.co/pNmmrGDNkt - #Brexit"""
683932802161704960,2388749846,EU_today,positive,other,"EU today su Twitter: ""Exclusive - #Poland wants Britain's help over #NATO troops in #UK #Brexit talks https://t.co/WUM3yJPfLi"""
683948138248429568,28810099,Hooting_Viv,positive,leave,"Miss May Coperta su Twitter: ""@astrotomato happy NY to you & the astrofam! Yep, my BRexit is complete, I'm on tour now ;)"""
683933402752507904,4234884825,,negative,leave,
683948593645010944,79737242,DenisMacShane,negative,remain,"Denis MacShane su Twitter: ""Cameron may be blamed for disintegration of Europe as result of Brexit plebisicte argues @OMFIF's David Marsh https://t.co/dCkhBus75O"""
683948682425831424,2756163184,greygossling,positive,other,"R Phelps su Twitter: ""Readers of pro-Brexit website funded by pro-Brexit billionaire support Brexit shock. Cam will ensure Tories back In. https://t.co/OWkJbWvUcT"""
683949445650759680,385999223,Muneyinazvo1,neutral,other,"Xavier su Twitter: ""Britain is a later entrant2 ē common market ē foundation of ē EU hence EU can survive Brexit #GI5064 @BAinDiplomacy  https://t.co/Gvb5yK9OSH"""
683949479561572352,624531763,account,negative,remain,
683949487883063296,1304762178,Amel_Benmann,negative,remain,"Amel Benmann 🇩🇿 su Twitter: ""⭐️ #Finance • Brexit risk is nearly 50pc, warns Societe Generale: Investment bank says there is a 'high risk' ... https://t.co/7gROGA4z4W"""
683949538898489344,19744053,MehreenKhn,positive,remain,"Mehreen su Twitter: ""Brexit will shave up to 1pc off UK economic growth every year for the next decade say Soc Gen 
https://t.co/YNavren2t0"""
